iri,id
MuhammadJusuf,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Muhammad Yusuf
GoliathTabuni,http://commons.wikimedia.org/wiki/Special:FilePath/Jenderal. Goliath Tabuni.JPG,https://id.wikipedia.org/wiki/Goliath Tabuni
RogrioLobato,http://commons.wikimedia.org/wiki/Special:FilePath/2022-02-03 Rogerio Lobato.jpg,https://id.wikipedia.org/wiki/Rogério Lobato
Prabowo,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Prabowo (TNI-AU)
JacobPrai,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Jacob Prai
DjaminGinting,http://commons.wikimedia.org/wiki/Special:FilePath/Djamin Ginting.jpg,https://id.wikipedia.org/wiki/Jamin Ginting
HamengkubuwonoIX,http://commons.wikimedia.org/wiki/Special:FilePath/Official portrait of Sultan Sri Sultan Hamengkubowono IX.jpg,https://id.wikipedia.org/wiki/Hamengkubuwana IX
AndikaPerkasa,http://commons.wikimedia.org/wiki/Special:FilePath/Andika Perkasa.jpg,https://id.wikipedia.org/wiki/Andika Perkasa
AllenLawrencePope,http://commons.wikimedia.org/wiki/Special:FilePath/Allen Pope.jpg,https://id.wikipedia.org/wiki/Allen Lawrence Pope
MaludinSimbolon,"http://commons.wikimedia.org/wiki/Special:FilePath/Let Col Simbolon, Kenang-Kenangan Pada Panglima Besar Letnan Djenderal Soedirman, p27.jpg",https://id.wikipedia.org/wiki/Maludin Simbolon
KarelDoorman,http://commons.wikimedia.org/wiki/Special:FilePath/Karel Doorman as lieutenant-commander.jpg,https://id.wikipedia.org/wiki/Karel Doorman
MathiasWenda,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
AbuBakarBaasyir,http://commons.wikimedia.org/wiki/Special:FilePath/Abu Bakar Ba'asyir 2011.jpg,https://id.wikipedia.org/wiki/Abu Bakar Ba'asyir
JafarUmarThalib,http://commons.wikimedia.org/wiki/Special:FilePath/Ja'far Umar Thalib.jpg,https://id.wikipedia.org/wiki/Ja'far Umar Thalib
LeonardusBenyamin,http://commons.wikimedia.org/wiki/Special:FilePath/Leonardus Benyamin Moerdani.jpg,https://id.wikipedia.org/wiki/Leonardus Benyamin Moerdani
Moerdani,http://commons.wikimedia.org/wiki/Special:FilePath/Leonardus Benyamin Moerdani.jpg,https://id.wikipedia.org/wiki/Leonardus Benyamin Moerdani
Sudirman,http://commons.wikimedia.org/wiki/Special:FilePath/Sudirman1.jpg,https://id.wikipedia.org/wiki/Sudirman Arshad
DanielJuliusSomba,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Daniel Julius Somba
MHLukman,"http://commons.wikimedia.org/wiki/Special:FilePath/Official portrait of M.H. Lukman, c. 1955.png",https://id.wikipedia.org/wiki/M.H. Lukman
EnduMarsono,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
Soepardjo,http://commons.wikimedia.org/wiki/Special:FilePath/Supardjo.jpg,https://id.wikipedia.org/wiki/Mustafa Sjarief Soepardjo
SimonHendrikSpoor,http://commons.wikimedia.org/wiki/Special:FilePath/Simon Spoor (1948).jpg,https://id.wikipedia.org/wiki/Simon Spoor
JacobRumbiak,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Jacob Rumbiak
VentjeSumual,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Ventje Sumual
Meyer,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
Langen,http://commons.wikimedia.org/wiki/Special:FilePath/Altstadtblick.jpg,"https://id.wikipedia.org/wiki/Langen, Hessen"
IsaacJuliusTamala,http://commons.wikimedia.org/wiki/Special:FilePath/Isaac Julius Tamaela (1975).jpg,https://id.wikipedia.org/wiki/Isaac Julius Tamaëla
EndriartonoSutarto,http://commons.wikimedia.org/wiki/Special:FilePath/Endriartono Sutarto.png,https://id.wikipedia.org/wiki/Endriartono Sutarto
TakeoTakagi,http://commons.wikimedia.org/wiki/Special:FilePath/Takagi Takeo.jpg,https://id.wikipedia.org/wiki/Takeo Takagi
MuzakirManaf,http://commons.wikimedia.org/wiki/Special:FilePath/Muzakir Manaf.jpg,https://id.wikipedia.org/wiki/Muzakir Manaf
RadenSoeprapto,http://commons.wikimedia.org/wiki/Special:FilePath/R. Soeprapto portrait.jpg,https://id.wikipedia.org/wiki/R. Soeprapto (militer)
DaudBeureueh,http://commons.wikimedia.org/wiki/Special:FilePath/Teuku Daud Beureueh.jpg,https://id.wikipedia.org/wiki/Daud Beureu'eh
DaudBeureueh,http://commons.wikimedia.org/wiki/Special:FilePath/Teuku Daud Beureueh.jpg,https://id.wikipedia.org/wiki/Daud Beureu'eh
IbnuHadjar,http://commons.wikimedia.org/wiki/Special:FilePath/Ibnu Hadjar.jpg,https://id.wikipedia.org/wiki/Ibnu Hadjar
Sukarno,http://commons.wikimedia.org/wiki/Special:FilePath/Presiden Sukarno.jpg,https://id.wikipedia.org/wiki/Soekarno
SuryadiSuryadarma,http://commons.wikimedia.org/wiki/Special:FilePath/Suryadarma.jpg,https://id.wikipedia.org/wiki/Soerjadi Soerjadarma
AlexanderEvertKawilarang,"http://commons.wikimedia.org/wiki/Special:FilePath/Col Kawilarang, Kenang-Kenangan Pada Panglima Besar Letnan Djenderal Soedirman, p27.jpg",https://id.wikipedia.org/wiki/Alex Kawilarang
Suharto,"http://commons.wikimedia.org/wiki/Special:FilePath/President Suharto, 1993.jpg",https://id.wikipedia.org/wiki/Soeharto
JeremyMoore,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
ChrisSoumokil,"http://commons.wikimedia.org/wiki/Special:FilePath/Chris Soumokil, Volume I of Pendidikan Politik Rakjat, p79.jpg",https://id.wikipedia.org/wiki/Christiaan Robbert Steven Soumokil
SusiloYudhoyono,http://commons.wikimedia.org/wiki/Special:FilePath/Presiden Susilo Bambang Yudhoyono.png,https://id.wikipedia.org/wiki/Susilo Bambang Yudhoyono
BambangDarmono,http://commons.wikimedia.org/wiki/Special:FilePath/Bambang Darmono.jpg,https://id.wikipedia.org/wiki/Bambang Darmono
ShjiNishimura,http://commons.wikimedia.org/wiki/Special:FilePath/ShojiNishimura.jpg,https://id.wikipedia.org/wiki/Shoji Nishimura
BudiGunawan,http://commons.wikimedia.org/wiki/Special:FilePath/Budi Gunawan.jpg,https://id.wikipedia.org/wiki/Budi Gunawan
MrAssaat,"http://commons.wikimedia.org/wiki/Special:FilePath/Assaat, Mr. Gelar Datuk Mudo, Kami Perkenalkan (1954) p76.jpg",https://id.wikipedia.org/wiki/Assaat
MegawatiSukarnoputri,http://commons.wikimedia.org/wiki/Special:FilePath/President Megawati Sukarnoputri - Indonesia.jpg,https://id.wikipedia.org/wiki/Megawati Soekarnoputri
ListyoSigit,"http://commons.wikimedia.org/wiki/Special:FilePath/Listyo Sigit Prabowo, Banten Police Chief.png",https://id.wikipedia.org/wiki/Listyo Sigit Prabowo
AgusSubiyanto,"http://commons.wikimedia.org/wiki/Special:FilePath/Agus Subiyanto, Commander of the Presidential Security Force of Indonesia.jpg",https://id.wikipedia.org/wiki/Agus Subiyanto
BennyWenda,http://commons.wikimedia.org/wiki/Special:FilePath/Benny Wenda.png,https://id.wikipedia.org/wiki/Benny Wenda
EgianusKogoya,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Egianus Kogoya
Megawati,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
WAvanHeuven,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
UntungSyamsuri,http://commons.wikimedia.org/wiki/Special:FilePath/Col Untung.jpg,https://id.wikipedia.org/wiki/Untung Syamsuri
NobutakeKond,http://commons.wikimedia.org/wiki/Special:FilePath/Vizeadmiral Nobutake Kondo.jpg,https://id.wikipedia.org/wiki/Nobutake Kondō
ThomasCHart,http://commons.wikimedia.org/wiki/Special:FilePath/Thomas C. Hart.jpg,https://id.wikipedia.org/wiki/Thomas C. Hart
KiyotakeKawaguchi,http://commons.wikimedia.org/wiki/Special:FilePath/Kawaguchi Kiyotake.jpg,https://id.wikipedia.org/wiki/Kiyotake Kawaguchi
HeinterPoorten,http://commons.wikimedia.org/wiki/Special:FilePath/Hein ter Poorten.jpg,https://id.wikipedia.org/wiki/Hein ter Poorten
IbTakahashi,http://commons.wikimedia.org/wiki/Special:FilePath/Ibou Takahashi.jpg,
HisaichiTerauchi,http://commons.wikimedia.org/wiki/Special:FilePath/TerauchiH.jpg,https://id.wikipedia.org/wiki/Hisaichi Terauchi
RichardPeirse,http://commons.wikimedia.org/wiki/Special:FilePath/INF3-76 pt6 Air Chief Marshal Sir Richard Peirse Artist Tim.jpg,
ArchibaldWavell,http://commons.wikimedia.org/wiki/Special:FilePath/Archibald Wavell2.jpg,"https://id.wikipedia.org/wiki/Archibald Wavell, 1st Earl Wavell"
IshakDaud,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Ishak Daud
ZainiAbdullah,http://commons.wikimedia.org/wiki/Special:FilePath/Gubernur Zaini Abdulla.jpg,https://id.wikipedia.org/wiki/Zaini Abdullah
ManueldeSousa,http://commons.wikimedia.org/wiki/Special:FilePath/Antonio Nocerino.jpg,
WilliamHBeale,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
HelenClark,http://commons.wikimedia.org/wiki/Special:FilePath/Helen Clark official photo (cropped).jpg,https://id.wikipedia.org/wiki/Helen Clark
MariAlkatiri,http://commons.wikimedia.org/wiki/Special:FilePath/Marí Alkatiri 2020-01-24.jpg,https://id.wikipedia.org/wiki/Marí Alkatiri
WilliamBroderick,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
AlexKawilarang,"http://commons.wikimedia.org/wiki/Special:FilePath/Col Kawilarang, Kenang-Kenangan Pada Panglima Besar Letnan Djenderal Soedirman, p27.jpg",https://id.wikipedia.org/wiki/Alex Kawilarang
JoopWarouw,http://commons.wikimedia.org/wiki/Special:FilePath/Joop Warouw.jpg,https://id.wikipedia.org/wiki/Joop Warouw
SlametRijadi,"http://commons.wikimedia.org/wiki/Special:FilePath/Zaterdag, 12 november werd in het stadion te Solo een grote massabijeenkomst geh, Bestanddeelnr 924.jpg",https://id.wikipedia.org/wiki/Slamet Rijadi
JohnHoward,http://commons.wikimedia.org/wiki/Special:FilePath/Howard John BANNER.jpg,https://id.wikipedia.org/wiki/John Howard
BudiDjiwandono,http://commons.wikimedia.org/wiki/Special:FilePath/G. Budisatrio Djiwandono.jpg,https://id.wikipedia.org/wiki/Budi Djiwandono
ThomasDjiwandono,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Thomas Djiwandono
SoejonoDjojohadikusumo,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
AniYudhoyono,http://commons.wikimedia.org/wiki/Special:FilePath/Ani Yudhoyono 2009.jpg,https://id.wikipedia.org/wiki/Kristiani Herrawati
MiriamBudiardjo,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Miriam Budiardjo
AnnisaPohan,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Annisa Pohan
Danukromo,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Danukromo
AgusWirahadikusumah,http://commons.wikimedia.org/wiki/Special:FilePath/22 Mayjen TNI Agus Wirahadikusumah.jpg,https://id.wikipedia.org/wiki/Agus Wirahadikusumah
KarinaSalim,http://commons.wikimedia.org/wiki/Special:FilePath/Karina Salim (cropped).jpg,https://id.wikipedia.org/wiki/Karina Salim
TaufikHidayat,http://commons.wikimedia.org/wiki/Special:FilePath/Badminton-taufik hidayat.jpg,https://id.wikipedia.org/wiki/Taufik Hidayat
LadyaCheryl,http://commons.wikimedia.org/wiki/Special:FilePath/Ladyacheryl.jpg,https://id.wikipedia.org/wiki/Ladya Cheryl
BobbyNasution,"http://commons.wikimedia.org/wiki/Special:FilePath/Bobby Nasution, Wali Kota Medan.jpg",https://id.wikipedia.org/wiki/Bobby Nasution
JezzieSetiawan,http://commons.wikimedia.org/wiki/Special:FilePath/CEO Of Gandeng Tangan Jezzie Setiawan.jpg,https://id.wikipedia.org/wiki/Jezzie Setiawan
AlshadAhmad,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Alshad Ahmad
NagitaSlavina,http://commons.wikimedia.org/wiki/Special:FilePath/Nagita Slavina The Best of Ini Talkshow Netmediatama.jpg,https://id.wikipedia.org/wiki/Nagita Slavina
HSupardi,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
RogerioLobato,http://commons.wikimedia.org/wiki/Special:FilePath/2022-02-03 Rogerio Lobato.jpg,https://id.wikipedia.org/wiki/Rogério Lobato
PayungBangun,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Payung Bangun (akademisi)
HasanBasri,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Hasan Basri (ulama)
DylanSada,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
KholilalBangkalani,http://commons.wikimedia.org/wiki/Special:FilePath/Syaikhona Kholil.jpg,https://id.wikipedia.org/wiki/Kholil al-Bangkalani
AbikoesnoTjokrosoejoso,"http://commons.wikimedia.org/wiki/Special:FilePath/RM Abikusno Tjokrosujoso, Pekan Buku Indonesia 1954, p247.jpg",https://id.wikipedia.org/wiki/Abikoesno Tjokrosoejoso
MaiaEstianty,http://commons.wikimedia.org/wiki/Special:FilePath/Maia Ungu.jpg,https://id.wikipedia.org/wiki/Maia Estianty
SekarmadjiMaridjanKartosoewirjo,http://commons.wikimedia.org/wiki/Special:FilePath/Kartosuwirjo 17 August 1950 KR.jpg,https://id.wikipedia.org/wiki/Sekarmadji Maridjan Kartosoewirjo
Semaoen,http://commons.wikimedia.org/wiki/Special:FilePath/Semaun Suara Merdeka 5 February 1955 p2.jpg,https://id.wikipedia.org/wiki/Semaoen
PakubuwonoIII,http://commons.wikimedia.org/wiki/Special:FilePath/Pakubuwana III.jpg,https://id.wikipedia.org/wiki/Pakubuwana III
AryoDjojohadikusumo,http://commons.wikimedia.org/wiki/Special:FilePath/Aryo Djojohadikusumo DPR.jpg,https://id.wikipedia.org/wiki/Aryo Djojohadikusumo
RahayuSaraswatiDjojohadikusumo,http://commons.wikimedia.org/wiki/Special:FilePath/Rahayu Saraswati.jpg,https://id.wikipedia.org/wiki/Rahayu Saraswati
IsmedMNoor,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Ismed M. Noor
AriSihasale,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Ari Sihasale
IraWibowo,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Ira Wibowo
NisyaAhmad,http://commons.wikimedia.org/wiki/Special:FilePath/KPU Nisya Ahmad.jpg,https://id.wikipedia.org/wiki/Nisya Ahmad
IGustiAyuAgungIndaTrimafoYudha,http://commons.wikimedia.org/wiki/Special:FilePath/Gusti Ayu Inda Trimafo Yudha.jpg,https://id.wikipedia.org/wiki/I Gusti Ayu Agung Inda Trimafo Yudha
relatives,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
MaruliSimanjuntak,http://commons.wikimedia.org/wiki/Special:FilePath/Maruli Simanjuntak.jpg,https://id.wikipedia.org/wiki/Maruli Simanjuntak
TeukuNyakArif,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Teuku Nyak Arif
AgusSalim,http://commons.wikimedia.org/wiki/Special:FilePath/Haji A. Salim.jpg,https://id.wikipedia.org/wiki/Agus Salim
CantikaAbigail,http://commons.wikimedia.org/wiki/Special:FilePath/Cantika Abigail on Interview GoGirl TV.png,https://id.wikipedia.org/wiki/Cantika Abigail
PanduPatriaSjahrir,http://commons.wikimedia.org/wiki/Special:FilePath/Pandu Sjahrir Potrait (Shopee wall) (face cropped).jpg,https://id.wikipedia.org/wiki/Pandu Patria Sjahrir
NurmalaKartiniPandjaitan,http://commons.wikimedia.org/wiki/Special:FilePath/Kartini sjahrir.jpg,https://id.wikipedia.org/wiki/Nurmala Kartini Sjahrir
AbdulHalimIskandar,http://commons.wikimedia.org/wiki/Special:FilePath/Mendes PDTT (2019-2024).jpg,https://id.wikipedia.org/wiki/Abdul Halim Iskandar
FuadAminImron,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Fuad Amin Imron
UllySigarRusady,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Ully Sigar Rusady
ReiniWirahadikusumah,http://commons.wikimedia.org/wiki/Special:FilePath/Prof Reini Wirahadikusuma.jpg,https://id.wikipedia.org/wiki/Reini Wirahadikusumah
UkarBratakusumah,http://commons.wikimedia.org/wiki/Special:FilePath/Raden Oekar Bratakoesoemah Konstituante PNI.jpg,https://id.wikipedia.org/wiki/Ukar Bratakusumah
SyahnazSadiqah,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Syahnaz Sadiqah
TeukuMohammadHadiThayeb,http://commons.wikimedia.org/wiki/Special:FilePath/Teuku Mohammad Hadi Thayeb.jpg,https://id.wikipedia.org/wiki/Hadi Thayeb
SjarifuddinBaharsjah,http://commons.wikimedia.org/wiki/Special:FilePath/Sjarifuddin Baharsjah.jpg,https://id.wikipedia.org/wiki/Sjarifuddin Baharsjah
key,http://commons.wikimedia.org/wiki/Special:FilePath/Llave bronce.jpg,https://id.wikipedia.org/wiki/Kunci
BimoSetiawanAlmachzumi,http://commons.wikimedia.org/wiki/Special:FilePath/Bim-Bim Slank.JPG,https://id.wikipedia.org/wiki/Bimo Setiawan Almachzumi
Sakirman,"http://commons.wikimedia.org/wiki/Special:FilePath/Sakirman, Indonesia Memilih, p223.jpg",https://id.wikipedia.org/wiki/Sakirman
PoempidaHidayatulloh,http://commons.wikimedia.org/wiki/Special:FilePath/Poempida 2.jpg,https://id.wikipedia.org/wiki/Poempida Hidayatulloh
ChairaniKalla,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Chairani Kalla
MufidahJusufKalla,http://commons.wikimedia.org/wiki/Special:FilePath/Mufidah Kalla.jpg,https://id.wikipedia.org/wiki/Mufidah Jusuf Kalla
KatonBagaskara,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Katon Bagaskara
HoegengImamSantoso,"http://commons.wikimedia.org/wiki/Special:FilePath/Police chief Hugeng Iman Santoso, Sekilas Lintas Kepolisian Republik Indonesia, p20.jpg",https://id.wikipedia.org/wiki/Hoegeng Iman Santoso
RichardKevin,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
FayeSimanjuntak,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Faye Simanjuntak
Sjahrir,http://commons.wikimedia.org/wiki/Special:FilePath/Dr Sjahrir.png,https://id.wikipedia.org/wiki/Sjahrir (ekonom)
RitchieIsmail,http://commons.wikimedia.org/wiki/Special:FilePath/Calon anggota DPR Ritchie Ismail.jpg,https://id.wikipedia.org/wiki/Ritchie Ismail
RaffiAhmad,http://commons.wikimedia.org/wiki/Special:FilePath/Raffi-Ahmad-2020.jpg,https://id.wikipedia.org/wiki/Raffi Ahmad
IndrataNurBayuaji,"http://commons.wikimedia.org/wiki/Special:FilePath/Official Portrait of Indrata Nur Bayuaji, Regent of Pacitan.jpg",https://id.wikipedia.org/wiki/Indrata Nur Bayuaji
FranciscusWelirang,http://commons.wikimedia.org/wiki/Special:FilePath/Franciscus Welirang (cropped face).jpg,https://id.wikipedia.org/wiki/Franciscus Welirang
NugrohoWisnumurti,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Nugroho Wisnumurti
AnwarUsman,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
PakubuwanaVI,http://commons.wikimedia.org/wiki/Special:FilePath/Pakoe Boewono VI van Soerakarta portret.jpg,https://id.wikipedia.org/wiki/Pakubuwana VI
SultanMahmudSyah,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Mahmud Syah dari Melaka
DyahPitalokaCitraresmi,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Dyah Pitaloka Citraresmi
AmangkuratI,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Amangkurat I
SultanAgungdariMataram,http://commons.wikimedia.org/wiki/Special:FilePath/Anyakrakusuma of Mataram.jpg,https://id.wikipedia.org/wiki/Sultan Agung dari Mataram
PakubuwanaV,http://commons.wikimedia.org/wiki/Special:FilePath/Pakubuwana V.jpg,https://id.wikipedia.org/wiki/Pakubuwana V
MangkunegaraII,http://commons.wikimedia.org/wiki/Special:FilePath/COLLECTIE TROPENMUSEUM Mankoe Negoro II bestuurde tussen 1796 en 1835 het gebied Mangkoe Negaram onafhankelijk van de soesoehoenan TMnr 10001296.jpg,https://id.wikipedia.org/wiki/Mangkunegara II
SultanMuhammadBahauddin,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Sultan Muhammad Bahauddin
PakubuwanaIX,http://commons.wikimedia.org/wiki/Special:FilePath/COLLECTIE TROPENMUSEUM Paku Bewono IX de susuhunan van Surakarta Java. TMnr 60009117.jpg,https://id.wikipedia.org/wiki/Pakubuwana IX
IskandarMudadariAceh,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Iskandar Muda dari Aceh
PakubuwanaIII,http://commons.wikimedia.org/wiki/Special:FilePath/Pakubuwana III.jpg,https://id.wikipedia.org/wiki/Pakubuwana III
HayamWuruk,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Hayam Wuruk
Anyakrawati,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Anyakrawati
AmangkuratIII,http://commons.wikimedia.org/wiki/Special:FilePath/Detail painting of Amangkurat III (Sunan Mas).jpeg,https://id.wikipedia.org/wiki/Amangkurat III
KiaiMadja,http://commons.wikimedia.org/wiki/Special:FilePath/Kyai Modjo Pejuang Perang Jawa Yang di Asingkan di Tondano.jpg,https://id.wikipedia.org/wiki/Kiai Madja
SultanAlauddinRiayatSyah,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Ala'uddin Riayat Syah dari Malaka
Linggabuana,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Linggabuana
HamengkubuwanaX,http://commons.wikimedia.org/wiki/Special:FilePath/Hamengkubuwono x.jpg,https://id.wikipedia.org/wiki/Hamengkubuwana X
Baabullah,http://commons.wikimedia.org/wiki/Special:FilePath/Babullah 1579 by De Bry.jpg,https://id.wikipedia.org/wiki/Baabullah
PakubuwanaXI,http://commons.wikimedia.org/wiki/Special:FilePath/Pakoe Boewono XI with his empress.jpg,https://id.wikipedia.org/wiki/Pakubuwana XI
IGustiNgurahMadeAgung,http://commons.wikimedia.org/wiki/Special:FilePath/I Gusti Ngurah Made Agung.jpg,https://id.wikipedia.org/wiki/I Gusti Ngurah Made Agung
PakubuwanaII,http://commons.wikimedia.org/wiki/Special:FilePath/Pakubuwana II.png,https://id.wikipedia.org/wiki/Pakubuwana II
HamengkubuwanaIII,http://commons.wikimedia.org/wiki/Special:FilePath/Hamengkubuwono III.jpg,https://id.wikipedia.org/wiki/Hamengkubuwana III
MangkunegaraI,http://commons.wikimedia.org/wiki/Special:FilePath/Mangkunagara I.jpg,https://id.wikipedia.org/wiki/Mangkunegara I
HamengkubuwanaII,http://commons.wikimedia.org/wiki/Special:FilePath/Hamengkubuwono II.jpg,https://id.wikipedia.org/wiki/Hamengkubuwana II
HidayatullahIIdariBanjar,http://commons.wikimedia.org/wiki/Special:FilePath/Hidayatullah II - Banjar.jpg,https://id.wikipedia.org/wiki/Hidayatullah II dari Banjar
BatahaSantiago,http://commons.wikimedia.org/wiki/Special:FilePath/Raja Bataha.JPG,https://id.wikipedia.org/wiki/Bataha Santiago
PangeranAnglingkusumo,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Pangeran Anglingkusumo
Wikramawardhana,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Wikramawardhana
JohanHarmenRudolfKhler,http://commons.wikimedia.org/wiki/Special:FilePath/Generaal Kohler.jpg,https://id.wikipedia.org/wiki/Johan Harmen Rudolf Köhler
AmangkuratV,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Amangkurat V
SultanHasanuddin,http://commons.wikimedia.org/wiki/Special:FilePath/Sultan Hasanuddin.jpg,https://id.wikipedia.org/wiki/Sultan Hasanuddin
JanvanSwieten,"http://commons.wikimedia.org/wiki/Special:FilePath/Swieten,-J.-van2.jpg",https://id.wikipedia.org/wiki/Jan van Swieten
AndiMappanyukki,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Andi Mappanyukki
JisaburoOzawa,http://commons.wikimedia.org/wiki/Special:FilePath/Ozawa11.jpg,https://id.wikipedia.org/wiki/Jisaburo Ozawa
AmangkuratIV,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Amangkurat IV
HamengkubuwanaI,http://commons.wikimedia.org/wiki/Special:FilePath/Raden Mas Sujono.jpg,https://id.wikipedia.org/wiki/Hamengkubuwana I
KhairunJamildariTernate,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Khairun Jamil dari Ternate
PakubuwanaVII,http://commons.wikimedia.org/wiki/Special:FilePath/Pakoe Boewono VIII van Soerakarta.jpg,https://id.wikipedia.org/wiki/Pakubuwana VIII
UntungSuropati,http://commons.wikimedia.org/wiki/Special:FilePath/Untung Surapati.jpg,https://id.wikipedia.org/wiki/Untung Suropati
SulaimandariBanjar,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Sulaiman dari Banjar
PakubuwanaI,"http://commons.wikimedia.org/wiki/Special:FilePath/Detail painting of Pangeran Puger (later Pakubuwono I) forced to execute his daughter, Raden Ayu Lembah.jpg",https://id.wikipedia.org/wiki/Pakubuwana I
IGustiKetutJelantik,"http://commons.wikimedia.org/wiki/Special:FilePath/Goesti Ngoerah Ketoet Djilantik, radja van Boeleleng, tijdens zijn bezoek aan Batavia, KITLV 30501.tiff",https://id.wikipedia.org/wiki/I Gusti Ketut Jelantik
AndiAbdullahBauMassepe,http://commons.wikimedia.org/wiki/Special:FilePath/Andi Abdullah Bau Massepe.jpg,https://id.wikipedia.org/wiki/Andi Abdullah Bau Massepe
Pattimura,http://commons.wikimedia.org/wiki/Special:FilePath/Pattimura 1961 Indonesia stamp.jpg,https://id.wikipedia.org/wiki/Pattimura
HimayatuddinMuhammadSaidi,http://commons.wikimedia.org/wiki/Special:FilePath/Sultan Himayatuddin Muhammad Saidi.jpg,https://id.wikipedia.org/wiki/Himayatuddin Muhammad Saidi
Jayakatwang,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Jayakatwang
KubilaiKhan,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
